Runs,Fault Location (SVI),Fault Location (True),Fault Location (RMSE),Z_fault_real (SVI),Z_fault_real (True),Z_fault_real RMSE,Z_fault_imag (SVI),Z_fault_imag (True),Z_fault_imag RMSE
1,0.6163166761398315,0.5916216373443604,0.02469503879547119,0.3689635992050171,0.5311282873153687,0.16216468811035156,0.4400149881839752,0.45853307843208313,0.01851809024810791
2,0.4475105106830597,0.4971909821033478,0.049680471420288086,0.34081897139549255,0.30653178691864014,0.03428718447685242,0.4108923375606537,0.6873583793640137,0.27646604180336
3,0.5421459674835205,0.5255369544029236,0.016609013080596924,0.7462497353553772,0.7304494380950928,0.015800297260284424,0.5603511929512024,0.7138644456863403,0.15351325273513794
4,0.5260968804359436,0.4833904504776001,0.042706429958343506,0.4943035840988159,0.6068834662437439,0.11257988214492798,0.5162433981895447,0.5970927476882935,0.08084934949874878
5,0.574617862701416,0.5597627758979797,0.01485508680343628,0.5614120960235596,0.5212404727935791,0.04017162322998047,0.4684794247150421,0.8252137899398804,0.35673436522483826
6,0.5115612149238586,0.5058714151382446,0.005689799785614014,0.6462453603744507,0.5740432739257812,0.07220208644866943,0.5403167605400085,0.6734670996665955,0.13315033912658691
7,0.30132657289505005,0.4343370795249939,0.13301050662994385,0.5926631689071655,0.6919940710067749,0.09933090209960938,0.5089681148529053,0.7411132454872131,0.23214513063430786
8,0.5995202660560608,0.5526477098464966,0.04687255620956421,0.3104812502861023,0.5599036812782288,0.24942243099212646,0.4296451807022095,0.3810531795024872,0.04859200119972229
9,0.7271811962127686,0.7044554948806763,0.022725701332092285,0.5254205465316772,0.713542103767395,0.18812155723571777,0.5282097458839417,0.4560140371322632,0.07219570875167847
10,0.46704012155532837,0.4494110941886902,0.017629027366638184,0.30729547142982483,0.27276715636253357,0.03452831506729126,0.38192039728164673,0.25039130449295044,0.1315290927886963
11,0.5980941653251648,0.610593855381012,0.012499690055847168,0.5574045181274414,0.4634818434715271,0.0939226746559143,0.52077317237854,0.628710925579071,0.107937753200531
12,0.7069467902183533,0.7615042924880981,0.05455750226974487,0.3690834939479828,0.4991503953933716,0.1300669014453888,0.5267367959022522,0.5339658856391907,0.0072290897369384766
13,0.5074290037155151,0.5855393409729004,0.07811033725738525,0.5463845729827881,0.5503504872322083,0.003965914249420166,0.540488600730896,0.7245625853538513,0.18407398462295532
14,0.24928787350654602,0.28098824620246887,0.03170037269592285,0.46861687302589417,0.41123080253601074,0.05738607048988342,0.5167773365974426,0.4390009641647339,0.07777637243270874
15,0.5535186529159546,0.5438079833984375,0.00971066951751709,0.6227377653121948,0.6355285048484802,0.0127907395362854,0.531335711479187,0.4988931119441986,0.0324425995349884
16,0.36225736141204834,0.32747676968574524,0.0347805917263031,0.6372305154800415,0.5857412219047546,0.051489293575286865,0.4759994149208069,0.31449463963508606,0.16150477528572083
17,0.7259359955787659,0.7235437035560608,0.002392292022705078,0.5523806214332581,0.44628486037254333,0.10609576106071472,0.4825102388858795,0.3056659698486328,0.1768442690372467
18,0.4320703446865082,0.5136194825172424,0.08154913783073425,0.607740581035614,0.6328850984573364,0.025144517421722412,0.531458854675293,0.7935448884963989,0.26208603382110596
19,0.4002239406108856,0.3791075050830841,0.021116435527801514,0.6312656998634338,0.8089934587478638,0.17772775888442993,0.4781579375267029,0.5552375912666321,0.0770796537399292
20,0.38209524750709534,0.35880792140960693,0.023287326097488403,0.41494834423065186,0.34031352400779724,0.07463482022285461,0.4019091725349426,0.1972699910402298,0.20463918149471283
21,0.5001425743103027,0.5596422553062439,0.05949968099594116,0.6132380962371826,0.4917168915271759,0.12152120471000671,0.5274671316146851,0.2025216817855835,0.32494544982910156
