Runs,Fault Location (SVI),Fault Location (True),Fault Location (RMSE),Z_fault_real (SVI),Z_fault_real (True),Z_fault_real RMSE,Z_fault_imag (SVI),Z_fault_imag (True),Z_fault_imag RMSE
1,0.4741423428058624,0.5916216373443604,0.11747929453849792,0.5111382603645325,0.5311282873153687,0.01999002695083618,0.49588829278945923,0.45853307843208313,0.0373552143573761
2,0.48002615571022034,0.4971909821033478,0.01716482639312744,0.48611095547676086,0.30653178691864014,0.17957916855812073,0.4812937080860138,0.6873583793640137,0.20606467127799988
3,0.45702672004699707,0.5255369544029236,0.06851023435592651,0.4555133581161499,0.7304494380950928,0.27493607997894287,0.517747163772583,0.7138644456863403,0.19611728191375732
4,0.5184460878372192,0.4833904504776001,0.03505563735961914,0.5043975114822388,0.6068834662437439,0.10248595476150513,0.5041730403900146,0.5970927476882935,0.09291970729827881
5,0.5038554072380066,0.5597627758979797,0.055907368659973145,0.49422577023506165,0.5212404727935791,0.027014702558517456,0.5052750706672668,0.8252137899398804,0.3199387192726135
6,0.49814045429229736,0.5058714151382446,0.007730960845947266,0.4968982934951782,0.5740432739257812,0.07714498043060303,0.5005656480789185,0.6734670996665955,0.172901451587677
7,0.4586489498615265,0.4343370795249939,0.024311870336532593,0.4843388497829437,0.6919940710067749,0.20765522122383118,0.5068061947822571,0.7411132454872131,0.23430705070495605
8,0.4585147500038147,0.5526477098464966,0.09413295984268188,0.5269730091094971,0.5599036812782288,0.03293067216873169,0.5186505317687988,0.3810531795024872,0.13759735226631165
9,0.5598315000534058,0.7044554948806763,0.1446239948272705,0.5332443118095398,0.713542103767395,0.18029779195785522,0.48963916301727295,0.4560140371322632,0.033625125885009766
10,0.5071080327033997,0.4494110941886902,0.05769693851470947,0.5414987206459045,0.27276715636253357,0.26873156428337097,0.499075323343277,0.25039130449295044,0.24868401885032654
11,0.4906385540962219,0.610593855381012,0.11995530128479004,0.5028731226921082,0.4634818434715271,0.039391279220581055,0.521975576877594,0.628710925579071,0.10673534870147705
12,0.5585786700248718,0.7615042924880981,0.20292562246322632,0.49617907404899597,0.4991503953933716,0.0029713213443756104,0.5090532898902893,0.5339658856391907,0.024912595748901367
13,0.5536227226257324,0.5855393409729004,0.03191661834716797,0.49687740206718445,0.5503504872322083,0.053473085165023804,0.5075896978378296,0.7245625853538513,0.21697288751602173
14,0.4631742238998413,0.28098824620246887,0.18218597769737244,0.5104678869247437,0.41123080253601074,0.09923708438873291,0.4992714524269104,0.4390009641647339,0.060270488262176514
15,0.45582348108291626,0.5438079833984375,0.08798450231552124,0.5003501772880554,0.6355285048484802,0.1351783275604248,0.48913055658340454,0.4988931119441986,0.009762555360794067
16,0.5317464470863342,0.32747676968574524,0.204269677400589,0.4976254105567932,0.5857412219047546,0.08811581134796143,0.47824403643608093,0.31449463963508606,0.16374939680099487
17,0.49443477392196655,0.7235437035560608,0.22910892963409424,0.5074384212493896,0.44628486037254333,0.061153560876846313,0.4955429434776306,0.3056659698486328,0.1898769736289978
18,0.47772860527038574,0.5136194825172424,0.03589087724685669,0.49108535051345825,0.6328850984573364,0.14179974794387817,0.4980776309967041,0.7935448884963989,0.2954672574996948
19,0.5078620910644531,0.3791075050830841,0.12875458598136902,0.5128864049911499,0.8089934587478638,0.29610705375671387,0.48541706800460815,0.5552375912666321,0.06982052326202393
20,0.4629523754119873,0.35880792140960693,0.10414445400238037,0.4806618392467499,0.34031352400779724,0.14034831523895264,0.5081210732460022,0.1972699910402298,0.3108510822057724
21,0.4571416676044464,0.5596422553062439,0.10250058770179749,0.49855244159698486,0.4917168915271759,0.00683555006980896,0.5086787939071655,0.2025216817855835,0.30615711212158203
22,0.4549879729747772,0.5446908473968506,0.08970287442207336,0.492308646440506,0.3204549551010132,0.1718536913394928,0.5069162249565125,0.3126365542411804,0.19427967071533203
23,0.47550398111343384,0.6234424114227295,0.14793843030929565,0.4718918800354004,0.19780786335468292,0.27408401668071747,0.49942663311958313,0.6037551760673523,0.10432854294776917
24,0.5948153734207153,0.5668929815292358,0.027922391891479492,0.5415339469909668,0.7428398132324219,0.20130586624145508,0.5123940110206604,0.6347579956054688,0.12236398458480835
25,0.44787484407424927,0.6376368999481201,0.18976205587387085,0.49496135115623474,0.260996550321579,0.23396480083465576,0.4960338771343231,0.589069128036499,0.0930352509021759
26,0.45275911688804626,0.5739744901657104,0.12121537327766418,0.5095014572143555,0.3511849045753479,0.15831655263900757,0.5072230696678162,0.6295069456100464,0.12228387594223022
27,0.4825213849544525,0.4145442247390747,0.06797716021537781,0.5334962606430054,0.8622002601623535,0.32870399951934814,0.4931316375732422,0.5344936847686768,0.04136204719543457
28,0.43613141775131226,0.41950908303260803,0.016622334718704224,0.4679875075817108,0.4765046238899231,0.00851711630821228,0.4846733510494232,0.5568450093269348,0.0721716582775116
29,0.5436208248138428,0.7703632712364197,0.2267424464225769,0.48820623755455017,0.6379531621932983,0.14974692463874817,0.5175755023956299,0.5624172687530518,0.044841766357421875
30,0.506866455078125,0.552960991859436,0.046094536781311035,0.5058126449584961,0.45207688212394714,0.05373576283454895,0.4938229024410248,0.539267361164093,0.04544445872306824
31,0.4863530397415161,0.531122624874115,0.04476958513259888,0.5027748942375183,0.5063630938529968,0.0035881996154785156,0.5157948136329651,0.5657825469970703,0.049987733364105225
32,0.5164113640785217,0.552312433719635,0.03590106964111328,0.5023666620254517,0.42062145471572876,0.0817452073097229,0.5010176301002502,0.3986477851867676,0.10236984491348267
33,0.5207934975624084,0.5667816400527954,0.04598814249038696,0.5143719911575317,0.40636739134788513,0.1080045998096466,0.5265559554100037,0.40487435460090637,0.12168160080909729
34,0.494774729013443,0.35786500573158264,0.13690972328186035,0.4807940125465393,0.3474966585636139,0.13329735398292542,0.5043966770172119,0.41723597049713135,0.08716070652008057
35,0.4926842153072357,0.6817017793655396,0.18901756405830383,0.4873262047767639,0.31763267517089844,0.16969352960586548,0.49873095750808716,0.8335134387016296,0.3347824811935425
36,0.5391007661819458,0.4635372757911682,0.07556349039077759,0.4912203252315521,0.5503111481666565,0.05909082293510437,0.46961405873298645,0.5077354907989502,0.038121432065963745
37,0.47417008876800537,0.5106741786003113,0.03650408983230591,0.4887646436691284,0.6777185797691345,0.1889539361000061,0.5046840310096741,0.7390530705451965,0.23436903953552246
38,0.46243590116500854,0.4422186017036438,0.020217299461364746,0.4511869251728058,0.3537774384021759,0.09740948677062988,0.500501811504364,0.44101378321647644,0.05948802828788757
39,0.45692259073257446,0.38818642497062683,0.06873616576194763,0.4906405210494995,0.41877448558807373,0.07186603546142578,0.4867885112762451,0.4094962179660797,0.0772922933101654
40,0.4999033212661743,0.7442082762718201,0.24430495500564575,0.505929172039032,0.38320401310920715,0.12272515892982483,0.5114429593086243,0.24075649678707123,0.27068646252155304
41,0.4804587960243225,0.5024519562721252,0.021993160247802734,0.5041373372077942,0.7137770056724548,0.20963966846466064,0.5043607950210571,0.3474280536174774,0.1569327414035797
42,0.5048654079437256,0.42473411560058594,0.08013129234313965,0.5062659978866577,0.28462183475494385,0.22164416313171387,0.5056049227714539,0.6564942002296448,0.15088927745819092
43,0.47942936420440674,0.16946792602539062,0.3099614381790161,0.5183491706848145,0.5799757838249207,0.0616266131401062,0.4865293502807617,0.4173368215560913,0.06919252872467041
44,0.5242682099342346,0.18939566612243652,0.3348725438117981,0.5010764598846436,0.3320208191871643,0.16905564069747925,0.5154919624328613,0.7073720693588257,0.19188010692596436
45,0.5046218037605286,0.49495166540145874,0.009670138359069824,0.49325811862945557,0.6474680304527283,0.1542099118232727,0.4961909055709839,0.3493668735027313,0.14682403206825256
46,0.4957871437072754,0.45680755376815796,0.03897958993911743,0.5234495401382446,0.3917248249053955,0.13172471523284912,0.5013188123703003,0.7488570809364319,0.2475382685661316
47,0.5019161701202393,0.5282301306724548,0.026313960552215576,0.5198633670806885,0.5940656065940857,0.07420223951339722,0.4955492913722992,0.6580082774162292,0.16245898604393005
48,0.5027865171432495,0.2538674771785736,0.2489190399646759,0.489250123500824,0.6623332500457764,0.1730831265449524,0.48635542392730713,0.6438483595848083,0.15749293565750122
49,0.5039442777633667,0.3804551661014557,0.12348911166191101,0.47806692123413086,0.300470769405365,0.17759615182876587,0.49289578199386597,0.700202226638794,0.20730644464492798
50,0.5432935357093811,0.5889087319374084,0.045615196228027344,0.47829341888427734,0.6983614563941956,0.2200680375099182,0.4965042769908905,0.3221185803413391,0.1743856966495514
51,0.517005443572998,0.6004425287246704,0.08343708515167236,0.5009300708770752,0.5115163326263428,0.010586261749267578,0.5022872686386108,0.44631636142730713,0.05597090721130371
