Runs,Fault Location (SVI),Fault Location (True),Fault Location (RMSE),Z_fault_real (SVI),Z_fault_real (True),Z_fault_real RMSE,Z_fault_imag (SVI),Z_fault_imag (True),Z_fault_imag RMSE
1,0.49447929859161377,0.5916216373443604,0.09714233875274658,0.49315911531448364,0.5311282873153687,0.03796917200088501,0.5086179971694946,0.45853307843208313,0.0500849187374115
2,0.46971258521080017,0.488372802734375,0.01866021752357483,0.47223830223083496,0.465305358171463,0.006932944059371948,0.5051844120025635,0.8094111680984497,0.30422675609588623
3,0.4906837046146393,0.5074268579483032,0.01674315333366394,0.5016895532608032,0.29578539729118347,0.20590415596961975,0.5069279670715332,0.6413469314575195,0.13441896438598633
4,0.45368558168411255,0.3167511820793152,0.13693439960479736,0.4899539351463318,0.3497021794319153,0.1402517557144165,0.483885258436203,0.4981895685195923,0.014304310083389282
5,0.4990883767604828,0.4031884968280792,0.09589987993240356,0.4870204031467438,0.3850497603416443,0.10197064280509949,0.514748215675354,0.6767340302467346,0.16198581457138062
6,0.5212211012840271,0.36167922616004944,0.15954187512397766,0.511404275894165,0.5191441178321838,0.007739841938018799,0.504247784614563,0.44432538747787476,0.05992239713668823
7,0.4875642955303192,0.38557377457618713,0.10199052095413208,0.5299431681632996,0.49107590317726135,0.03886726498603821,0.4903160333633423,0.27400273084640503,0.21631330251693726
8,0.47802311182022095,0.33025360107421875,0.1477695107460022,0.5132449865341187,0.5939934849739075,0.08074849843978882,0.501903772354126,0.47149258852005005,0.030411183834075928
9,0.5476961135864258,0.6728478074073792,0.12515169382095337,0.4676295220851898,0.41836416721343994,0.04926535487174988,0.5082699060440063,0.727588415145874,0.21931850910186768
10,0.489634245634079,0.5085525512695312,0.01891830563545227,0.48372137546539307,0.22784069180488586,0.2558806836605072,0.5011785626411438,0.5189976096153259,0.01781904697418213
11,0.4921931028366089,0.37231746315956116,0.11987563967704773,0.48660263419151306,0.3001435399055481,0.18645909428596497,0.4825599491596222,0.6408151388168335,0.1582551896572113
12,0.5142883062362671,0.5534721612930298,0.039183855056762695,0.49164068698883057,0.37495431303977966,0.1166863739490509,0.5016252994537354,0.6285688281059265,0.12694352865219116
13,0.4894399046897888,0.5499100685119629,0.06047016382217407,0.525503933429718,0.591078519821167,0.06557458639144897,0.5156776905059814,0.8020556569099426,0.2863779664039612
14,0.5340292453765869,0.650325357913971,0.11629611253738403,0.4886435568332672,0.6277540326118469,0.1391104757785797,0.4980969727039337,0.3736223876476288,0.12447458505630493
15,0.5163920521736145,0.5415648221969604,0.025172770023345947,0.5278711318969727,0.41101235151290894,0.11685878038406372,0.4936515986919403,0.27117541432380676,0.22247618436813354
16,0.5089302659034729,0.4381178319454193,0.07081243395805359,0.5075101852416992,0.26419275999069214,0.24331742525100708,0.48576539754867554,0.545207142829895,0.05944174528121948
18,0.5234568119049072,0.700760543346405,0.1773037314414978,0.5082008838653564,0.2863679528236389,0.22183293104171753,0.47782281041145325,0.3368098735809326,0.14101293683052063
19,0.47554630041122437,0.3043273091316223,0.17121899127960205,0.49686864018440247,0.5208953619003296,0.024026721715927124,0.4952680170536041,0.6073477864265442,0.11207976937294006
20,0.5164724588394165,0.629387617111206,0.11291515827178955,0.5048629641532898,0.7080540060997009,0.20319104194641113,0.5120081901550293,0.654710054397583,0.1427018642425537
22,0.44306421279907227,0.3064630925655365,0.13660112023353577,0.5274850726127625,0.49475422501564026,0.03273084759712219,0.5082954168319702,0.5876339673995972,0.07933855056762695
25,0.4836750030517578,0.6963112950325012,0.2126362919807434,0.4826233983039856,0.5878736972808838,0.1052502989768982,0.4765946567058563,0.5391786098480225,0.06258395314216614
26,0.4799739718437195,0.6256886124610901,0.1457146406173706,0.4584735631942749,0.3585968017578125,0.0998767614364624,0.4997221529483795,0.35303357243537903,0.1466885805130005
27,0.5019639134407043,0.23074869811534882,0.27121521532535553,0.5243104100227356,0.44751986861228943,0.07679054141044617,0.48860397934913635,0.6113439202308655,0.12273994088172913
28,0.5034592747688293,0.211959570646286,0.29149970412254333,0.47438979148864746,0.39301514625549316,0.0813746452331543,0.4841762185096741,0.3418920040130615,0.14228421449661255
29,0.5265515446662903,0.5266925692558289,0.00014102458953857422,0.4605075716972351,0.3905683159828186,0.0699392557144165,0.5015333890914917,0.6100019812583923,0.10846859216690063
30,0.4772612750530243,0.49712756276130676,0.01986628770828247,0.5253166556358337,0.24448275566101074,0.280833899974823,0.48063912987709045,0.5884586572647095,0.10781952738761902
31,0.5561506748199463,0.3739857077598572,0.1821649670600891,0.5150204300880432,0.4933144450187683,0.021705985069274902,0.4813581705093384,0.6762360334396362,0.19487786293029785
32,0.49555832147598267,0.6733587384223938,0.17780041694641113,0.4790744185447693,0.41478821635246277,0.06428620219230652,0.4787568151950836,0.6100839972496033,0.13132718205451965
33,0.5309322476387024,0.6645245552062988,0.13359230756759644,0.5136549472808838,0.32192811369895935,0.19172683358192444,0.516089141368866,0.4101741909980774,0.10591495037078857
34,0.4817896783351898,0.5594381093978882,0.07764843106269836,0.4724319577217102,0.36831989884376526,0.10411205887794495,0.47784489393234253,0.5448558926582336,0.06701099872589111
36,0.5463194251060486,0.5579888820648193,0.011669456958770752,0.47582197189331055,0.641590416431427,0.16576844453811646,0.4937933385372162,0.5976078510284424,0.1038145124912262
37,0.481327086687088,0.4996820092201233,0.01835492253303528,0.47803348302841187,0.464496374130249,0.013537108898162842,0.5073584914207458,0.74240642786026,0.23504793643951416
38,0.4772110879421234,0.4750601053237915,0.002150982618331909,0.4969825744628906,0.4544898271560669,0.04249274730682373,0.4876062273979187,0.21264232695102692,0.2749639004468918
39,0.5066719055175781,0.638856053352356,0.13218414783477783,0.4920159876346588,0.38430649042129517,0.10770949721336365,0.5143128037452698,0.7105156779289246,0.19620287418365479
41,0.5534385442733765,0.6982425451278687,0.1448040008544922,0.5296297669410706,0.27097833156585693,0.2586514353752136,0.47974738478660583,0.3160877823829651,0.16365960240364075
42,0.4917515814304352,0.45105233788490295,0.04069924354553223,0.5081243515014648,0.457851380109787,0.050272971391677856,0.5077187418937683,0.2648242115974426,0.24289453029632568
43,0.5609232783317566,0.45406374335289,0.10685953497886658,0.5083011388778687,0.7518183588981628,0.2435172200202942,0.503048300743103,0.3447127640247345,0.15833553671836853
44,0.5398899912834167,0.49620142579078674,0.043688565492630005,0.5058276057243347,0.818634033203125,0.3128064274787903,0.5036233067512512,0.44774624705314636,0.05587705969810486
45,0.5180777311325073,0.4688590168952942,0.049218714237213135,0.49511387944221497,0.6682511568069458,0.17313727736473083,0.49858716130256653,0.7185149192810059,0.21992775797843933
47,0.4815066158771515,0.6855570673942566,0.2040504515171051,0.5050541758537292,0.529613733291626,0.02455955743789673,0.5211833715438843,0.3802512288093567,0.1409321427345276
48,0.5275082588195801,0.6343672871589661,0.10685902833938599,0.5147130489349365,0.12416061758995056,0.39055243134498596,0.49110060930252075,0.37403419613838196,0.1170664131641388
49,0.5660706162452698,0.6489554047584534,0.0828847885131836,0.5026373863220215,0.3845261037349701,0.11811128258705139,0.5097935199737549,0.4454995393753052,0.06429398059844971
50,0.5145947933197021,0.5664547085762024,0.051859915256500244,0.5270298719406128,0.6409202218055725,0.11389034986495972,0.4920114576816559,0.45941635966300964,0.03259509801864624
