Runs,Fault Location (SVI),Fault Location (True),Fault Location (RMSE),Z_fault_real (SVI),Z_fault_real (True),Z_fault_real RMSE,Z_fault_imag (SVI),Z_fault_imag (True),Z_fault_imag RMSE
1,0.5148379802703857,0.5916216373443604,0.07678365707397461,0.4903786778450012,0.5311282873153687,0.04074960947036743,0.5172861218452454,0.45853307843208313,0.05875304341316223
2,0.4506388008594513,0.488372802734375,0.037734001874923706,0.45519694685935974,0.465305358171463,0.010108411312103271,0.505955696105957,0.8094111680984497,0.3034554719924927
3,0.48224860429763794,0.5074268579483032,0.025178253650665283,0.5004462599754333,0.29578539729118347,0.20466086268424988,0.5074729323387146,0.6413469314575195,0.13387399911880493
4,0.40550434589385986,0.3167511820793152,0.08875316381454468,0.48944395780563354,0.3497021794319153,0.13974177837371826,0.48594027757644653,0.4981895685195923,0.012249290943145752
5,0.5251407623291016,0.4031884968280792,0.12195226550102234,0.47432011365890503,0.3850497603416443,0.08927035331726074,0.49628937244415283,0.6767340302467346,0.1804446578025818
6,0.5314441919326782,0.36167922616004944,0.16976496577262878,0.5149226188659668,0.5191441178321838,0.004221498966217041,0.5045910477638245,0.44432538747787476,0.06026566028594971
7,0.4689987301826477,0.38557377457618713,0.08342495560646057,0.5421321392059326,0.49107590317726135,0.051056236028671265,0.4891904294490814,0.27400273084640503,0.2151876986026764
8,0.457736611366272,0.33025360107421875,0.12748301029205322,0.5223683714866638,0.5939934849739075,0.07162511348724365,0.5031195282936096,0.47149258852005005,0.03162693977355957
9,0.5654621124267578,0.6728478074073792,0.10738569498062134,0.45930731296539307,0.41836416721343994,0.040943145751953125,0.5011369585990906,0.727588415145874,0.22645145654678345
10,0.47970789670944214,0.5085525512695312,0.02884465456008911,0.47508805990219116,0.22784069180488586,0.2472473680973053,0.4996027648448944,0.5189976096153259,0.01939484477043152
11,0.48345139622688293,0.37231746315956116,0.11113393306732178,0.4738319516181946,0.3001435399055481,0.17368841171264648,0.47849202156066895,0.6408151388168335,0.16232311725616455
12,0.5268268585205078,0.5534721612930298,0.026645302772521973,0.49289312958717346,0.37495431303977966,0.1179388165473938,0.5009002089500427,0.6285688281059265,0.1276686191558838
13,0.4922797381877899,0.5499100685119629,0.057630330324172974,0.5311020612716675,0.591078519821167,0.05997645854949951,0.5171146392822266,0.8020556569099426,0.28494101762771606
14,0.5302568674087524,0.650325357913971,0.1200684905052185,0.5113410949707031,0.6277540326118469,0.1164129376411438,0.49774420261383057,0.3736223876476288,0.12412181496620178
15,0.535833477973938,0.5415648221969604,0.005731344223022461,0.5389910936355591,0.41101235151290894,0.12797874212265015,0.49257999658584595,0.27117541432380676,0.22140458226203918
16,0.499148428440094,0.4381178319454193,0.06103059649467468,0.5106062293052673,0.26419275999069214,0.2464134693145752,0.48909202218055725,0.545207142829895,0.05611512064933777
18,0.5530465841293335,0.700760543346405,0.14771395921707153,0.5115916132926941,0.2863679528236389,0.22522366046905518,0.478861927986145,0.3368098735809326,0.1420520544052124
19,0.45215585827827454,0.3043273091316223,0.14782854914665222,0.48913973569869995,0.5208953619003296,0.03175562620162964,0.4958149194717407,0.6073477864265442,0.11153286695480347
20,0.5446838736534119,0.629387617111206,0.08470374345779419,0.511972188949585,0.7080540060997009,0.19608181715011597,0.5152151584625244,0.654710054397583,0.1394948959350586
22,0.3811449706554413,0.3064630925655365,0.07468187808990479,0.5275933146476746,0.49475422501564026,0.0328390896320343,0.5039995908737183,0.5876339673995972,0.0836343765258789
25,0.47740477323532104,0.6963112950325012,0.21890652179718018,0.48912513256073,0.5878736972808838,0.09874856472015381,0.47036367654800415,0.5391786098480225,0.06881493330001831
26,0.4667339324951172,0.6256886124610901,0.1589546799659729,0.4199196994304657,0.3585968017578125,0.0613228976726532,0.5050078630447388,0.35303357243537903,0.15197429060935974
27,0.5520676374435425,0.23074869811534882,0.32131893932819366,0.5562509298324585,0.44751986861228943,0.10873106122016907,0.5147289633750916,0.6113439202308655,0.09661495685577393
28,0.48718416690826416,0.211959570646286,0.27522459626197815,0.4616602957248688,0.39301514625549316,0.06864514946937561,0.4818272888660431,0.3418920040130615,0.13993528485298157
29,0.5349440574645996,0.5266925692558289,0.008251488208770752,0.4592542350292206,0.3905683159828186,0.06868591904640198,0.4868578314781189,0.6100019812583923,0.12314414978027344
30,0.45692312717437744,0.49712756276130676,0.04020443558692932,0.5269975662231445,0.24448275566101074,0.2825148105621338,0.47807538509368896,0.5884586572647095,0.11038327217102051
31,0.5700421929359436,0.3739857077598572,0.19605648517608643,0.523076057434082,0.4933144450187683,0.02976161241531372,0.4814688265323639,0.6762360334396362,0.19476720690727234
