Runs,Fault Location (SVI),Fault Location (True),Fault Location (RMSE),Z_fault_real (SVI),Z_fault_real (True),Z_fault_real RMSE,Z_fault_imag (SVI),Z_fault_imag (True),Z_fault_imag RMSE
1,0.6083852052688599,0.5916216373443604,0.01676356792449951,0.5159655809402466,0.5311282873153687,0.01516270637512207,0.6595699787139893,0.45853307843208313,0.20103690028190613
2,0.4906716048717499,0.488372802734375,0.002298802137374878,0.44062376022338867,0.465305358171463,0.02468159794807434,0.7461021542549133,0.8094111680984497,0.06330901384353638
3,0.5071069002151489,0.5074268579483032,0.0003199577331542969,0.2984086275100708,0.29578539729118347,0.002623230218887329,0.6399873495101929,0.6413469314575195,0.0013595819473266602
4,0.31172874569892883,0.3167511820793152,0.0050224363803863525,0.3424273729324341,0.3497021794319153,0.007274806499481201,0.5147194266319275,0.4981895685195923,0.016529858112335205
5,0.406536728143692,0.4031884968280792,0.003348231315612793,0.38198816776275635,0.3850497603416443,0.0030615925788879395,0.7121273279190063,0.6767340302467346,0.03539329767227173
6,0.3638922870159149,0.36167922616004944,0.0022130608558654785,0.5262287259101868,0.5191441178321838,0.00708460807800293,0.4865952730178833,0.44432538747787476,0.042269885540008545
7,0.37613585591316223,0.38557377457618713,0.009437918663024902,0.5036712884902954,0.49107590317726135,0.012595385313034058,0.32158786058425903,0.27400273084640503,0.047585129737854004
8,0.3308839201927185,0.33025360107421875,0.0006303191184997559,0.6039143800735474,0.5939934849739075,0.009920895099639893,0.5043829679489136,0.47149258852005005,0.032890379428863525
9,0.6690638065338135,0.6728478074073792,0.003784000873565674,0.3937227427959442,0.41836416721343994,0.024641424417495728,0.6467298865318298,0.727588415145874,0.08085852861404419
10,0.509015679359436,0.5085525512695312,0.00046312808990478516,0.22965890169143677,0.22784069180488586,0.0018182098865509033,0.5120521187782288,0.5189976096153259,0.006945490837097168
11,0.38023364543914795,0.37231746315956116,0.007916182279586792,0.30028992891311646,0.3001435399055481,0.00014638900756835938,0.5562630295753479,0.6408151388168335,0.0845521092414856
12,0.5536283254623413,0.5534721612930298,0.00015616416931152344,0.3741997182369232,0.37495431303977966,0.0007545948028564453,0.5711706876754761,0.6285688281059265,0.05739814043045044
13,0.5497230291366577,0.5499100685119629,0.00018703937530517578,0.5918422937393188,0.591078519821167,0.0007637739181518555,0.6849946975708008,0.8020556569099426,0.11706095933914185
14,0.6448268890380859,0.650325357913971,0.00549846887588501,0.638350784778595,0.6277540326118469,0.010596752166748047,0.5115433931350708,0.3736223876476288,0.13792100548744202
15,0.5429527163505554,0.5415648221969604,0.0013878941535949707,0.4228634238243103,0.41101235151290894,0.011851072311401367,0.2757435441017151,0.27117541432380676,0.004568129777908325
16,0.43730151653289795,0.4381178319454193,0.0008163154125213623,0.27025601267814636,0.26419275999069214,0.006063252687454224,0.5647714734077454,0.545207142829895,0.019564330577850342
18,0.5385653972625732,0.700760543346405,0.1621951460838318,0.41235965490341187,0.2863679528236389,0.12599170207977295,0.7141883969306946,0.3368098735809326,0.37737852334976196
19,0.30276820063591003,0.3043273091316223,0.0015591084957122803,0.5075689554214478,0.5208953619003296,0.013326406478881836,0.6239646673202515,0.6073477864265442,0.016616880893707275
20,0.6144207119941711,0.629387617111206,0.014966905117034912,0.662636935710907,0.7080540060997009,0.045417070388793945,0.6892775893211365,0.654710054397583,0.03456753492355347
22,0.30244579911231995,0.3064630925655365,0.004017293453216553,0.4854731857776642,0.49475422501564026,0.009281039237976074,0.5304141044616699,0.5876339673995972,0.057219862937927246
25,0.5588126182556152,0.6963112950325012,0.137498676776886,0.7594621777534485,0.5878736972808838,0.1715884804725647,0.5858514308929443,0.5391786098480225,0.046672821044921875
26,0.6280757188796997,0.6256886124610901,0.002387106418609619,0.33145713806152344,0.3585968017578125,0.027139663696289062,0.41147518157958984,0.35303357243537903,0.058441609144210815
