Runs,Fault Location (SVI),Fault Location (True),Fault Location (RMSE),Z_fault_real (SVI),Z_fault_real (True),Z_fault_real RMSE,Z_fault_imag (SVI),Z_fault_imag (True),Z_fault_imag RMSE
1,0.6174541711807251,0.5916216373443604,0.025832533836364746,0.523099958896637,0.5311282873153687,0.00802832841873169,0.5354498624801636,0.45853307843208313,0.07691678404808044
2,0.42557820677757263,0.488372802734375,0.06279459595680237,0.4547828435897827,0.465305358171463,0.010522514581680298,0.5181353688240051,0.8094111680984497,0.2912757992744446
3,0.42843014001846313,0.5074268579483032,0.07899671792984009,0.5044628381729126,0.29578539729118347,0.20867744088172913,0.5286092162132263,0.6413469314575195,0.11273771524429321
4,0.23955677449703217,0.3167511820793152,0.07719440758228302,0.4087030589580536,0.3497021794319153,0.059000879526138306,0.5007914900779724,0.4981895685195923,0.002601921558380127
5,0.48134735226631165,0.4031884968280792,0.07815885543823242,0.3991805911064148,0.3850497603416443,0.014130830764770508,0.5549745559692383,0.6767340302467346,0.12175947427749634
6,0.4988139271736145,0.36167922616004944,0.13713470101356506,0.5287928581237793,0.5191441178321838,0.009648740291595459,0.5054282546043396,0.44432538747787476,0.061102867126464844
7,0.3324006199836731,0.38557377457618713,0.05317315459251404,0.5656832456588745,0.49107590317726135,0.07460734248161316,0.5251166820526123,0.27400273084640503,0.2511139512062073
8,0.4230208694934845,0.33025360107421875,0.09276726841926575,0.5636751651763916,0.5939934849739075,0.03031831979751587,0.5092964768409729,0.47149258852005005,0.03780388832092285
9,0.6062816381454468,0.6728478074073792,0.06656616926193237,0.38584083318710327,0.41836416721343994,0.03252333402633667,0.4896160662174225,0.727588415145874,0.23797234892845154
10,0.45346352458000183,0.5085525512695312,0.05508902668952942,0.4297042489051819,0.22784069180488586,0.20186355710029602,0.47275760769844055,0.5189976096153259,0.046240001916885376
11,0.4390562176704407,0.37231746315956116,0.06673875451087952,0.36496996879577637,0.3001435399055481,0.06482642889022827,0.461850106716156,0.6408151388168335,0.1789650321006775
12,0.5754399299621582,0.5534721612930298,0.021967768669128418,0.5015890002250671,0.37495431303977966,0.12663468718528748,0.4972348213195801,0.6285688281059265,0.13133400678634644
13,0.5582101941108704,0.5499100685119629,0.00830012559890747,0.5377827882766724,0.591078519821167,0.05329573154449463,0.4996601343154907,0.8020556569099426,0.3023955225944519
14,0.6050673723220825,0.650325357913971,0.04525798559188843,0.5379917025566101,0.6277540326118469,0.08976233005523682,0.5146921277046204,0.3736223876476288,0.14106974005699158
15,0.5647760629653931,0.5415648221969604,0.023211240768432617,0.5626466870307922,0.41101235151290894,0.1516343355178833,0.4925413429737091,0.27117541432380676,0.22136592864990234
16,0.42523378133773804,0.4381178319454193,0.012884050607681274,0.4633824825286865,0.26419275999069214,0.19918972253799438,0.5092107057571411,0.545207142829895,0.035996437072753906
18,0.626747727394104,0.700760543346405,0.07401281595230103,0.46471908688545227,0.2863679528236389,0.17835113406181335,0.492154985666275,0.3368098735809326,0.1553451120853424
19,0.38662707805633545,0.3043273091316223,0.08229976892471313,0.47489532828330994,0.5208953619003296,0.04600003361701965,0.49742835760116577,0.6073477864265442,0.10991942882537842
20,0.598082423210144,0.629387617111206,0.03130519390106201,0.516301155090332,0.7080540060997009,0.1917528510093689,0.5318048000335693,0.654710054397583,0.12290525436401367
22,0.26520630717277527,0.3064630925655365,0.04125678539276123,0.4657578766345978,0.49475422501564026,0.02899634838104248,0.46250560879707336,0.5876339673995972,0.1251283586025238
25,0.5668102502822876,0.6963112950325012,0.12950104475021362,0.53693687915802,0.5878736972808838,0.05093681812286377,0.47701966762542725,0.5391786098480225,0.062158942222595215
26,0.5432714819908142,0.6256886124610901,0.08241713047027588,0.29828718304634094,0.3585968017578125,0.06030961871147156,0.5303519368171692,0.35303357243537903,0.17731836438179016
27,0.5981836318969727,0.23074869811534882,0.36743493378162384,0.6079240441322327,0.44751986861228943,0.16040417551994324,0.5076670050621033,0.6113439202308655,0.10367691516876221
28,0.3367248475551605,0.211959570646286,0.12476527690887451,0.4631538391113281,0.39301514625549316,0.07013869285583496,0.5032863020896912,0.3418920040130615,0.16139429807662964
