Runs,Fault Location (SVI),Fault Location (True),Fault Location (RMSE),Z_fault_real (SVI),Z_fault_real (True),Z_fault_real RMSE,Z_fault_imag (SVI),Z_fault_imag (True),Z_fault_imag RMSE
1,0.49674350023269653,0.5916216373443604,0.09487813711166382,0.449740469455719,0.5311282873153687,0.08138781785964966,0.5252199172973633,0.45853307843208313,0.06668683886528015
2,0.5171017646789551,0.4971909821033478,0.0199107825756073,0.4979093074798584,0.30653178691864014,0.19137752056121826,0.5101809501647949,0.6873583793640137,0.17717742919921875
3,0.49549657106399536,0.5255369544029236,0.030040383338928223,0.5187210440635681,0.7304494380950928,0.21172839403152466,0.5172097682952881,0.7138644456863403,0.19665467739105225
4,0.525297999382019,0.4833904504776001,0.041907548904418945,0.5236130356788635,0.6068834662437439,0.08327043056488037,0.4954524338245392,0.5970927476882935,0.10164031386375427
5,0.5398150682449341,0.5597627758979797,0.019947707653045654,0.5105433464050293,0.5212404727935791,0.010697126388549805,0.5007792115211487,0.8252137899398804,0.3244345784187317
6,0.4767049252986908,0.5058714151382446,0.029166489839553833,0.4959089159965515,0.5740432739257812,0.07813435792922974,0.4916604161262512,0.6734670996665955,0.18180668354034424
7,0.4709588885307312,0.4343370795249939,0.036621809005737305,0.46446406841278076,0.6919940710067749,0.22753000259399414,0.5117717981338501,0.7411132454872131,0.22934144735336304
8,0.5228784680366516,0.5526477098464966,0.02976924180984497,0.5264570116996765,0.5599036812782288,0.033446669578552246,0.49615293741226196,0.3810531795024872,0.11509975790977478
9,0.582933783531189,0.7044554948806763,0.1215217113494873,0.4867329001426697,0.713542103767395,0.22680920362472534,0.4910919666290283,0.4560140371322632,0.03507792949676514
10,0.5748406052589417,0.4494110941886902,0.12542951107025146,0.5493125319480896,0.27276715636253357,0.27654537558555603,0.4967209994792938,0.25039130449295044,0.24632969498634338
11,0.5451217889785767,0.610593855381012,0.0654720664024353,0.5196771621704102,0.4634818434715271,0.05619531869888306,0.4762471616268158,0.628710925579071,0.15246376395225525
12,0.4508725702762604,0.7615042924880981,0.31063172221183777,0.4252645969390869,0.4991503953933716,0.07388579845428467,0.5027418732643127,0.5339658856391907,0.03122401237487793
13,0.5815670490264893,0.5855393409729004,0.003972291946411133,0.5159856081008911,0.5503504872322083,0.03436487913131714,0.4999619126319885,0.7245625853538513,0.2246006727218628
14,0.5347625017166138,0.28098824620246887,0.2537742555141449,0.523872971534729,0.41123080253601074,0.11264216899871826,0.5101615786552429,0.4390009641647339,0.07116061449050903
15,0.5161696672439575,0.5438079833984375,0.02763831615447998,0.5405910611152649,0.6355285048484802,0.09493744373321533,0.48786887526512146,0.4988931119441986,0.011024236679077148
16,0.4397898018360138,0.32747676968574524,0.11231303215026855,0.5267361402511597,0.5857412219047546,0.05900508165359497,0.5088061094284058,0.31449463963508606,0.1943114697933197
17,0.5533826351165771,0.7235437035560608,0.17016106843948364,0.5248574614524841,0.44628486037254333,0.0785726010799408,0.489973783493042,0.3056659698486328,0.18430781364440918
18,0.5464256405830383,0.5136194825172424,0.0328061580657959,0.533673882484436,0.6328850984573364,0.09921121597290039,0.5032289624214172,0.7935448884963989,0.2903159260749817
19,0.4957372546195984,0.3791075050830841,0.11662974953651428,0.5017306208610535,0.8089934587478638,0.3072628378868103,0.5046876072883606,0.5552375912666321,0.050549983978271484
20,0.5145676136016846,0.35880792140960693,0.15575969219207764,0.45869332551956177,0.34031352400779724,0.11837980151176453,0.515857994556427,0.1972699910402298,0.3185880035161972
21,0.5905351638793945,0.5596422553062439,0.030892908573150635,0.5459250211715698,0.4917168915271759,0.05420812964439392,0.4963773787021637,0.2025216817855835,0.2938556969165802
22,0.49209731817245483,0.5446908473968506,0.05259352922439575,0.5260754823684692,0.3204549551010132,0.20562052726745605,0.4810795783996582,0.3126365542411804,0.16844302415847778
23,0.586909294128418,0.6234424114227295,0.03653311729431152,0.5007027387619019,0.19780786335468292,0.30289487540721893,0.5344288945198059,0.6037551760673523,0.06932628154754639
24,0.4741974174976349,0.5668929815292358,0.09269556403160095,0.5343141555786133,0.7428398132324219,0.2085256576538086,0.5019593834877014,0.6347579956054688,0.13279861211776733
25,0.5128400325775146,0.6376368999481201,0.12479686737060547,0.5118599534034729,0.260996550321579,0.2508634030818939,0.5200376510620117,0.589069128036499,0.0690314769744873
26,0.5134878158569336,0.5739744901657104,0.060486674308776855,0.5277917385101318,0.3511849045753479,0.17660683393478394,0.5103518962860107,0.6295069456100464,0.11915504932403564
27,0.500921368598938,0.4145442247390747,0.08637714385986328,0.5278781056404114,0.8622002601623535,0.33432215452194214,0.4918537437915802,0.5344936847686768,0.04263994097709656
28,0.549139142036438,0.41950908303260803,0.12963005900382996,0.5246164798736572,0.4765046238899231,0.04811185598373413,0.5205263495445251,0.5568450093269348,0.03631865978240967
29,0.5472692251205444,0.7703632712364197,0.22309404611587524,0.5199408531188965,0.6379531621932983,0.11801230907440186,0.48732495307922363,0.5624172687530518,0.07509231567382812
