Runs,Fault Location (SVI),Fault Location (True),Fault Location (RMSE),Z_fault_real (SVI),Z_fault_real (True),Z_fault_real RMSE,Z_fault_imag (SVI),Z_fault_imag (True),Z_fault_imag RMSE
1,0.5196529030799866,0.5916216373443604,0.07196873426437378,0.5602254867553711,0.5311282873153687,0.02909719944000244,0.5030493140220642,0.45853307843208313,0.04451623558998108
2,0.5142802000045776,0.4971909821033478,0.01708921790122986,0.47915083169937134,0.30653178691864014,0.1726190447807312,0.5163561701774597,0.6873583793640137,0.17100220918655396
3,0.5518208742141724,0.5255369544029236,0.02628391981124878,0.5436573028564453,0.7304494380950928,0.18679213523864746,0.48988088965415955,0.7138644456863403,0.2239835560321808
4,0.5399298667907715,0.4833904504776001,0.05653941631317139,0.5626234412193298,0.6068834662437439,0.04426002502441406,0.47108814120292664,0.5970927476882935,0.12600460648536682
5,0.5579017996788025,0.5597627758979797,0.001860976219177246,0.4399299621582031,0.5212404727935791,0.08131051063537598,0.4853232204914093,0.8252137899398804,0.33989056944847107
6,0.49059855937957764,0.5058714151382446,0.015272855758666992,0.46516746282577515,0.5740432739257812,0.1088758111000061,0.5119763612747192,0.6734670996665955,0.16149073839187622
7,0.5423478484153748,0.4343370795249939,0.10801076889038086,0.5680326223373413,0.6919940710067749,0.1239614486694336,0.5010496377944946,0.7411132454872131,0.2400636076927185
8,0.4579446613788605,0.5526477098464966,0.09470304846763611,0.5132735967636108,0.5599036812782288,0.04663008451461792,0.49011632800102234,0.3810531795024872,0.10906314849853516
9,0.5937079787254333,0.7044554948806763,0.11074751615524292,0.4795472025871277,0.713542103767395,0.23399490118026733,0.4972146451473236,0.4560140371322632,0.041200608015060425
10,0.4091462194919586,0.4494110941886902,0.04026487469673157,0.4333014190196991,0.27276715636253357,0.16053426265716553,0.49956727027893066,0.25039130449295044,0.24917596578598022
11,0.5250489115715027,0.610593855381012,0.08554494380950928,0.5007410645484924,0.4634818434715271,0.03725922107696533,0.49168652296066284,0.628710925579071,0.1370244026184082
12,0.5410402417182922,0.7615042924880981,0.2204640507698059,0.5621356964111328,0.4991503953933716,0.06298530101776123,0.47885560989379883,0.5339658856391907,0.055110275745391846
13,0.5237350463867188,0.5855393409729004,0.06180429458618164,0.510421097278595,0.5503504872322083,0.03992938995361328,0.5238693952560425,0.7245625853538513,0.20069319009780884
14,0.6060793399810791,0.28098824620246887,0.32509109377861023,0.5481200814247131,0.41123080253601074,0.1368892788887024,0.4780014157295227,0.4390009641647339,0.03900045156478882
15,0.5105647444725037,0.5438079833984375,0.03324323892593384,0.5213000178337097,0.6355285048484802,0.11422848701477051,0.485429972410202,0.4988931119441986,0.013463139533996582
16,0.47475486993789673,0.32747676968574524,0.1472781002521515,0.5202829241752625,0.5857412219047546,0.06545829772949219,0.49470043182373047,0.31449463963508606,0.1802057921886444
17,0.5184330940246582,0.7235437035560608,0.2051106095314026,0.48033228516578674,0.44628486037254333,0.03404742479324341,0.4882087707519531,0.3056659698486328,0.1825428009033203
18,0.465073823928833,0.5136194825172424,0.048545658588409424,0.5466433763504028,0.6328850984573364,0.0862417221069336,0.4878261089324951,0.7935448884963989,0.3057187795639038
19,0.5420140624046326,0.3791075050830841,0.16290655732154846,0.5059844255447388,0.8089934587478638,0.303009033203125,0.4902002811431885,0.5552375912666321,0.0650373101234436
20,0.43466219305992126,0.35880792140960693,0.07585427165031433,0.41944602131843567,0.34031352400779724,0.07913249731063843,0.5070931315422058,0.1972699910402298,0.309823140501976
21,0.6700683236122131,0.5596422553062439,0.11042606830596924,0.5176423788070679,0.4917168915271759,0.025925487279891968,0.5117424726486206,0.2025216817855835,0.3092207908630371
22,0.4670155346393585,0.5446908473968506,0.07767531275749207,0.47945350408554077,0.3204549551010132,0.1589985489845276,0.48642849922180176,0.3126365542411804,0.17379194498062134
23,0.45279109477996826,0.6234424114227295,0.17065131664276123,0.5106626152992249,0.19780786335468292,0.31285475194454193,0.5030699968338013,0.6037551760673523,0.10068517923355103
24,0.5503518581390381,0.5668929815292358,0.016541123390197754,0.4803246855735779,0.7428398132324219,0.262515127658844,0.501840353012085,0.6347579956054688,0.1329176425933838
25,0.60440993309021,0.6376368999481201,0.033226966857910156,0.5217647552490234,0.260996550321579,0.26076820492744446,0.5056872963905334,0.589069128036499,0.08338183164596558
