Runs,Fault Location (SVI),Fault Location (True),Fault Location (RMSE),Z_fault_real (SVI),Z_fault_real (True),Z_fault_real RMSE,Z_fault_imag (SVI),Z_fault_imag (True),Z_fault_imag RMSE
1,0.6301864385604858,0.5916216373443604,0.03856480121612549,0.6014774441719055,0.5311282873153687,0.07034915685653687,0.5022650957107544,0.45853307843208313,0.043732017278671265
2,0.5280748009681702,0.4971909821033478,0.030883818864822388,0.4483374357223511,0.30653178691864014,0.14180564880371094,0.46700170636177063,0.6873583793640137,0.22035667300224304
3,0.5929045677185059,0.5255369544029236,0.06736761331558228,0.5333267450332642,0.7304494380950928,0.1971226930618286,0.5255255699157715,0.7138644456863403,0.18833887577056885
4,0.47369155287742615,0.4833904504776001,0.00969889760017395,0.5835381150245667,0.6068834662437439,0.023345351219177246,0.4944639205932617,0.5970927476882935,0.10262882709503174
5,0.41628044843673706,0.5597627758979797,0.14348232746124268,0.5825612545013428,0.5212404727935791,0.06132078170776367,0.5239171385765076,0.8252137899398804,0.3012966513633728
6,0.4179994463920593,0.5058714151382446,0.0878719687461853,0.564464807510376,0.5740432739257812,0.009578466415405273,0.5111581087112427,0.6734670996665955,0.16230899095535278
7,0.4754035770893097,0.4343370795249939,0.041066497564315796,0.5277597308158875,0.6919940710067749,0.16423434019088745,0.5063503384590149,0.7411132454872131,0.23476290702819824
8,0.5754615068435669,0.5526477098464966,0.022813796997070312,0.6067851781845093,0.5599036812782288,0.04688149690628052,0.5074800848960876,0.3810531795024872,0.12642690539360046
9,0.7140262126922607,0.7044554948806763,0.009570717811584473,0.5693543553352356,0.713542103767395,0.14418774843215942,0.49884793162345886,0.4560140371322632,0.04283389449119568
10,0.3851335942745209,0.4494110941886902,0.06427749991416931,0.41059157252311707,0.27276715636253357,0.1378244161605835,0.5197888612747192,0.25039130449295044,0.2693975567817688
11,0.6503161787986755,0.610593855381012,0.039722323417663574,0.44503849744796753,0.4634818434715271,0.01844334602355957,0.5389357805252075,0.628710925579071,0.08977514505386353
12,0.7244948744773865,0.7615042924880981,0.03700941801071167,0.5950380563735962,0.4991503953933716,0.09588766098022461,0.5100165009498596,0.5339658856391907,0.023949384689331055
13,0.5922603011131287,0.5855393409729004,0.0067209601402282715,0.5966967344284058,0.5503504872322083,0.04634624719619751,0.49354538321495056,0.7245625853538513,0.23101720213890076
14,0.38352736830711365,0.28098824620246887,0.10253912210464478,0.4316714406013489,0.41123080253601074,0.020440638065338135,0.5180937051773071,0.4390009641647339,0.07909274101257324
15,0.3953302502632141,0.5438079833984375,0.1484777331352234,0.5981556177139282,0.6355285048484802,0.037372887134552,0.5036054849624634,0.4988931119441986,0.0047123730182647705
16,0.4682162404060364,0.32747676968574524,0.14073947072029114,0.497542142868042,0.5857412219047546,0.08819907903671265,0.5409529209136963,0.31449463963508606,0.22645828127861023
17,0.682794451713562,0.7235437035560608,0.04074925184249878,0.5617772340774536,0.44628486037254333,0.11549237370491028,0.5187963247299194,0.3056659698486328,0.21313035488128662
