Runs,Fault Location (SVI),Fault Location (True),Fault Location (RMSE),Z_fault_real (SVI),Z_fault_real (True),Z_fault_real RMSE,Z_fault_imag (SVI),Z_fault_imag (True),Z_fault_imag RMSE
1,0.5853212475776672,0.5916216373443604,0.006300389766693115,0.5556400418281555,0.5311282873153687,0.024511754512786865,0.4768049120903015,0.45853307843208313,0.018271833658218384
2,0.5412454009056091,0.4971909821033478,0.04405441880226135,0.4961516261100769,0.30653178691864014,0.18961983919143677,0.5234897136688232,0.6873583793640137,0.16386866569519043
3,0.6301274299621582,0.5255369544029236,0.10459047555923462,0.5697799921035767,0.7304494380950928,0.1606694459915161,0.49223044514656067,0.7138644456863403,0.22163400053977966
4,0.48845192790031433,0.4833904504776001,0.005061477422714233,0.5894458293914795,0.6068834662437439,0.017437636852264404,0.5001887083053589,0.5970927476882935,0.09690403938293457
5,0.5111769437789917,0.5597627758979797,0.04858583211898804,0.46251240372657776,0.5212404727935791,0.05872806906700134,0.4975002110004425,0.8252137899398804,0.32771357893943787
6,0.4808352291584015,0.5058714151382446,0.02503618597984314,0.42384788393974304,0.5740432739257812,0.1501953899860382,0.512042224407196,0.6734670996665955,0.16142487525939941
7,0.46715018153190613,0.4343370795249939,0.03281310200691223,0.5894597768783569,0.6919940710067749,0.10253429412841797,0.5147635340690613,0.7411132454872131,0.22634971141815186
8,0.5434556007385254,0.5526477098464966,0.009192109107971191,0.501081645488739,0.5599036812782288,0.058822035789489746,0.5084627866744995,0.3810531795024872,0.12740960717201233
9,0.5388352870941162,0.7044554948806763,0.16562020778656006,0.5352437496185303,0.713542103767395,0.17829835414886475,0.5018934011459351,0.4560140371322632,0.045879364013671875
10,0.42095354199409485,0.4494110941886902,0.028457552194595337,0.4308103919029236,0.27276715636253357,0.15804323554039001,0.4799273610115051,0.25039130449295044,0.2295360565185547
11,0.6238690614700317,0.610593855381012,0.013275206089019775,0.489276647567749,0.4634818434715271,0.025794804096221924,0.508905291557312,0.628710925579071,0.11980563402175903
12,0.6331068277359009,0.7615042924880981,0.12839746475219727,0.5497252941131592,0.4991503953933716,0.0505748987197876,0.4868603050708771,0.5339658856391907,0.0471055805683136
13,0.47669029235839844,0.5855393409729004,0.10884904861450195,0.49951931834220886,0.5503504872322083,0.05083116888999939,0.5121296048164368,0.7245625853538513,0.21243298053741455
14,0.6622071862220764,0.28098824620246887,0.38121894001960754,0.5112248659133911,0.41123080253601074,0.09999406337738037,0.5045936107635498,0.4390009641647339,0.06559264659881592
15,0.5334914326667786,0.5438079833984375,0.010316550731658936,0.545081615447998,0.6355285048484802,0.09044688940048218,0.5007033944129944,0.4988931119441986,0.0018102824687957764
16,0.37818947434425354,0.32747676968574524,0.0507127046585083,0.5048873424530029,0.5857412219047546,0.08085387945175171,0.5027027726173401,0.31449463963508606,0.18820813298225403
17,0.5088793039321899,0.7235437035560608,0.21466439962387085,0.4622099995613098,0.44628486037254333,0.01592513918876648,0.4872576892375946,0.3056659698486328,0.1815917193889618
18,0.5046857595443726,0.5136194825172424,0.008933722972869873,0.5438902974128723,0.6328850984573364,0.08899480104446411,0.48460498452186584,0.7935448884963989,0.3089399039745331
19,0.5648221373558044,0.3791075050830841,0.18571463227272034,0.5197495818138123,0.8089934587478638,0.2892438769340515,0.5025823712348938,0.5552375912666321,0.05265522003173828
20,0.36741459369659424,0.35880792140960693,0.008606672286987305,0.42238569259643555,0.34031352400779724,0.0820721685886383,0.5094141960144043,0.1972699910402298,0.3121442049741745
21,0.5413357019424438,0.5596422553062439,0.01830655336380005,0.5480380058288574,0.4917168915271759,0.05632111430168152,0.4964980483055115,0.2025216817855835,0.293976366519928
22,0.4506779611110687,0.5446908473968506,0.09401288628578186,0.4769962728023529,0.3204549551010132,0.15654131770133972,0.46411192417144775,0.3126365542411804,0.15147536993026733
23,0.5784605145454407,0.6234424114227295,0.04498189687728882,0.5287883281707764,0.19780786335468292,0.33098046481609344,0.49049896001815796,0.6037551760673523,0.11325621604919434
24,0.671782374382019,0.5668929815292358,0.1048893928527832,0.4501603841781616,0.7428398132324219,0.29267942905426025,0.5017609596252441,0.6347579956054688,0.1329970359802246
25,0.5845881700515747,0.6376368999481201,0.05304872989654541,0.5141145586967468,0.260996550321579,0.25311800837516785,0.5117495059967041,0.589069128036499,0.07731962203979492
26,0.5146819949150085,0.5739744901657104,0.059292495250701904,0.4820178151130676,0.3511849045753479,0.13083291053771973,0.5018021464347839,0.6295069456100464,0.12770479917526245
27,0.5101071000099182,0.4145442247390747,0.0955628752708435,0.53920578956604,0.8622002601623535,0.3229944705963135,0.5039569735527039,0.5344936847686768,0.0305367112159729
28,0.4400809705257416,0.41950908303260803,0.020571887493133545,0.46388575434684753,0.4765046238899231,0.012618869543075562,0.49710971117019653,0.5568450093269348,0.05973529815673828
29,0.4828471839427948,0.7703632712364197,0.2875160872936249,0.5177319645881653,0.6379531621932983,0.12022119760513306,0.5095216035842896,0.5624172687530518,0.05289566516876221
30,0.565534770488739,0.552960991859436,0.012573778629302979,0.448195219039917,0.45207688212394714,0.0038816630840301514,0.49169546365737915,0.539267361164093,0.04757189750671387
31,0.48717591166496277,0.531122624874115,0.04394671320915222,0.5420348644256592,0.5063630938529968,0.035671770572662354,0.5241745710372925,0.5657825469970703,0.04160797595977783
32,0.31478822231292725,0.552312433719635,0.23752421140670776,0.43443942070007324,0.42062145471572876,0.013817965984344482,0.5175670981407166,0.3986477851867676,0.11891931295394897
33,0.5339450836181641,0.5667816400527954,0.03283655643463135,0.5457919836044312,0.40636739134788513,0.13942459225654602,0.4922677278518677,0.40487435460090637,0.0873933732509613
34,0.37950801849365234,0.35786500573158264,0.021643012762069702,0.4505893886089325,0.3474966585636139,0.1030927300453186,0.505240261554718,0.41723597049713135,0.08800429105758667
35,0.6862762570381165,0.6817017793655396,0.004574477672576904,0.520286500453949,0.31763267517089844,0.20265382528305054,0.5015626549720764,0.8335134387016296,0.3319507837295532
36,0.5144454836845398,0.4635372757911682,0.05090820789337158,0.554693877696991,0.5503111481666565,0.004382729530334473,0.4979160726070404,0.5077354907989502,0.00981941819190979
37,0.550595760345459,0.5106741786003113,0.039921581745147705,0.5486773252487183,0.6777185797691345,0.12904125452041626,0.519986629486084,0.7390530705451965,0.21906644105911255
38,0.39156436920166016,0.4422186017036438,0.05065423250198364,0.4658035933971405,0.3537774384021759,0.1120261549949646,0.5343878269195557,0.44101378321647644,0.09337404370307922
39,0.4076445698738098,0.38818642497062683,0.019458144903182983,0.45932865142822266,0.41877448558807373,0.040554165840148926,0.4780111014842987,0.4094962179660797,0.068514883518219
40,0.5679389238357544,0.7442082762718201,0.17626935243606567,0.6242741346359253,0.38320401310920715,0.24107012152671814,0.4787212014198303,0.24075649678707123,0.2379647046327591
41,0.4506167769432068,0.5024519562721252,0.05183517932891846,0.47873610258102417,0.7137770056724548,0.23504090309143066,0.5088184475898743,0.3474280536174774,0.16139039397239685
42,0.5579586625099182,0.42473411560058594,0.13322454690933228,0.5755677223205566,0.28462183475494385,0.2909458875656128,0.49122488498687744,0.6564942002296448,0.16526931524276733
43,0.45065149664878845,0.16946792602539062,0.2811835706233978,0.4631066918373108,0.5799757838249207,0.11686909198760986,0.5113792419433594,0.4173368215560913,0.09404242038726807
44,0.36899057030677795,0.18939566612243652,0.17959490418434143,0.4506668150424957,0.3320208191871643,0.11864599585533142,0.4836283028125763,0.7073720693588257,0.2237437665462494
45,0.5560135245323181,0.49495166540145874,0.061061859130859375,0.4718691110610962,0.6474680304527283,0.17559891939163208,0.49667638540267944,0.3493668735027313,0.14730951189994812
46,0.5945187211036682,0.45680755376815796,0.13771116733551025,0.5843632817268372,0.3917248249053955,0.19263845682144165,0.4992634654045105,0.7488570809364319,0.2495936155319214
47,0.4767920970916748,0.5282301306724548,0.05143803358078003,0.4834355413913727,0.5940656065940857,0.11063006520271301,0.4989895820617676,0.6580082774162292,0.15901869535446167
48,0.6262688636779785,0.2538674771785736,0.3724013864994049,0.5315845012664795,0.6623332500457764,0.13074874877929688,0.48553863167762756,0.6438483595848083,0.1583097279071808
49,0.4444507360458374,0.3804551661014557,0.06399556994438171,0.4594072699546814,0.300470769405365,0.1589365005493164,0.5197067260742188,0.700202226638794,0.1804955005645752
50,0.5098646283149719,0.5889087319374084,0.07904410362243652,0.5668837428092957,0.6983614563941956,0.1314777135848999,0.5172085165977478,0.3221185803413391,0.1950899362564087
51,0.4462117552757263,0.6004425287246704,0.1542307734489441,0.5524578094482422,0.5115163326263428,0.040941476821899414,0.496572881937027,0.44631636142730713,0.05025652050971985
52,0.5347479581832886,0.46213823556900024,0.07260972261428833,0.5141862034797668,0.5994312167167664,0.08524501323699951,0.5348851084709167,0.5668877363204956,0.03200262784957886
53,0.4200918674468994,0.29335394501686096,0.12673792243003845,0.48871752619743347,0.46388480067253113,0.024832725524902344,0.49829384684562683,0.33239835500717163,0.1658954918384552
54,0.6026269793510437,0.6317927837371826,0.029165804386138916,0.5042948722839355,0.5297464728355408,0.025451600551605225,0.5037798881530762,0.3980761766433716,0.10570371150970459
55,0.44170406460762024,0.5950921177864075,0.15338805317878723,0.5291075706481934,0.6340508460998535,0.10494327545166016,0.5045136213302612,0.5214481353759766,0.016934514045715332
56,0.6687221527099609,0.6677471399307251,0.0009750127792358398,0.5317618250846863,0.46783769130706787,0.06392413377761841,0.5325617790222168,0.67206871509552,0.13950693607330322
57,0.47258222103118896,0.6493657231330872,0.1767835021018982,0.43755024671554565,0.30652451515197754,0.13102573156356812,0.4739398956298828,0.26949694752693176,0.20444294810295105
58,0.5182406902313232,0.6342082619667053,0.11596757173538208,0.5051908493041992,0.39402157068252563,0.11116927862167358,0.49093878269195557,0.6131309270858765,0.1221921443939209
59,0.43907856941223145,0.47129371762275696,0.03221514821052551,0.4736058712005615,0.4466758370399475,0.026930034160614014,0.48825696110725403,0.46392908692359924,0.024327874183654785
60,0.6149568557739258,0.6494356393814087,0.03447878360748291,0.5832527279853821,0.6316456198692322,0.0483928918838501,0.5055868625640869,0.6385034918785095,0.1329166293144226
61,0.4866521954536438,0.29319387674331665,0.19345831871032715,0.4305456280708313,0.2628735601902008,0.1676720678806305,0.4495084285736084,0.19650481641292572,0.2530036121606827
62,0.632785975933075,0.6470642685890198,0.014278292655944824,0.5318891406059265,0.7771236300468445,0.24523448944091797,0.4891839027404785,0.6636180877685547,0.17443418502807617
63,0.464805543422699,0.6150096654891968,0.1502041220664978,0.5403246879577637,0.40914422273635864,0.13118046522140503,0.49877968430519104,0.6114497780799866,0.11267009377479553
64,0.5969533920288086,0.7181428670883179,0.12118947505950928,0.5182083249092102,0.2435699701309204,0.2746383547782898,0.4871481657028198,0.22864462435245514,0.2585035413503647
65,0.5237197279930115,0.5486828684806824,0.0249631404876709,0.5902999043464661,0.7089402675628662,0.11864036321640015,0.47527173161506653,0.5629287958145142,0.08765706419944763
66,0.5304930210113525,0.4826853275299072,0.04780769348144531,0.45780569314956665,0.4427211582660675,0.015084534883499146,0.4988856315612793,0.46624457836151123,0.032641053199768066
67,0.6090801358222961,0.7209171056747437,0.11183696985244751,0.5255497694015503,0.5683072805404663,0.042757511138916016,0.5008232593536377,0.43015578389167786,0.07066747546195984
68,0.4645836055278778,0.3453826606273651,0.1192009449005127,0.5091460347175598,0.5403695702552795,0.031223535537719727,0.4806114733219147,0.26820123195648193,0.21241024136543274
69,0.3431657552719116,0.31420621275901794,0.028959542512893677,0.4268747866153717,0.5187458992004395,0.09187111258506775,0.48889830708503723,0.6005374193191528,0.1116391122341156
70,0.4999115467071533,0.6252703070640564,0.12535876035690308,0.5595257878303528,0.6221967935562134,0.0626710057258606,0.4929828643798828,0.7275949716567993,0.2346121072769165
71,0.4994640648365021,0.3936421871185303,0.1058218777179718,0.5251007080078125,0.32610106468200684,0.19899964332580566,0.5000346302986145,0.7095575332641602,0.20952290296554565
72,0.6494550108909607,0.7395811676979065,0.0901261568069458,0.49826276302337646,0.38688695430755615,0.11137580871582031,0.5116274356842041,0.23275794088840485,0.27886949479579926
73,0.46668341755867004,0.2501349151134491,0.21654850244522095,0.39551618695259094,0.5440371632575989,0.14852097630500793,0.47588998079299927,0.4606117606163025,0.015278220176696777
74,0.379591166973114,0.23646137118339539,0.14312979578971863,0.4175874590873718,0.5791273713111877,0.16153991222381592,0.4922138750553131,0.5630978345870972,0.07088395953178406
75,0.5434266328811646,0.4490589201450348,0.09436771273612976,0.47365137934684753,0.7655107975006104,0.2918594181537628,0.5029619336128235,0.6341472268104553,0.13118529319763184
76,0.4910775423049927,0.46713948249816895,0.02393805980682373,0.4492511749267578,0.22990086674690247,0.21935030817985535,0.49836188554763794,0.37703996896743774,0.1213219165802002
77,0.38577184081077576,0.26797884702682495,0.1177929937839508,0.46422046422958374,0.39965781569480896,0.06456264853477478,0.4721628725528717,0.3278125524520874,0.1443503201007843
78,0.4472430944442749,0.5882418155670166,0.1409987211227417,0.490602046251297,0.7075366377830505,0.21693459153175354,0.5347103476524353,0.7339257001876831,0.1992153525352478
79,0.49836695194244385,0.6112086176872253,0.1128416657447815,0.5319839715957642,0.621573269367218,0.08958929777145386,0.5191306471824646,0.16118799149990082,0.3579426556825638
80,0.4312937259674072,0.46150389313697815,0.030210167169570923,0.3452758193016052,0.2561365067958832,0.08913931250572205,0.49239158630371094,0.7701523303985596,0.27776074409484863
81,0.46844255924224854,0.5348219275474548,0.0663793683052063,0.5308294296264648,0.7421309351921082,0.2113015055656433,0.5307260155677795,0.3748146891593933,0.15591132640838623
82,0.43627652525901794,0.47341054677963257,0.037134021520614624,0.4760967493057251,0.6232264041900635,0.14712965488433838,0.5034814476966858,0.515557587146759,0.012076139450073242
83,0.39663419127464294,0.4454263150691986,0.048792123794555664,0.42250609397888184,0.5766199231147766,0.15411382913589478,0.4696595370769501,0.331168532371521,0.13849100470542908
84,0.44740235805511475,0.6506755948066711,0.2032732367515564,0.4571070373058319,0.4862262010574341,0.029119163751602173,0.5149514675140381,0.3861564099788666,0.1287950575351715
85,0.38570576906204224,0.2512400448322296,0.13446572422981262,0.5096457600593567,0.6300927996635437,0.12044703960418701,0.5393843650817871,0.5752336978912354,0.03584933280944824
86,0.4595436155796051,0.40185901522636414,0.05768460035324097,0.5467538833618164,0.45404085516929626,0.09271302819252014,0.5202823281288147,0.552783191204071,0.03250086307525635
87,0.5617791414260864,0.5986971855163574,0.036918044090270996,0.4980146288871765,0.6490181684494019,0.15100353956222534,0.5274478197097778,0.4795663356781006,0.047881484031677246
88,0.6217164993286133,0.714819073677063,0.09310257434844971,0.5321416854858398,0.34705793857574463,0.18508374691009521,0.49996334314346313,0.225111186504364,0.2748521566390991
89,0.4520966112613678,0.509014368057251,0.05691775679588318,0.5951852798461914,0.4651026427745819,0.1300826370716095,0.4778222441673279,0.6055397987365723,0.12771755456924438
90,0.45338964462280273,0.6457750201225281,0.19238537549972534,0.5446192026138306,0.4712902307510376,0.07332897186279297,0.48548823595046997,0.5002033710479736,0.014715135097503662
91,0.5865706205368042,0.5597504377365112,0.02682018280029297,0.5846047401428223,0.57855224609375,0.006052494049072266,0.5141786336898804,0.23682327568531036,0.27735535800457
92,0.45368266105651855,0.5259850025177002,0.07230234146118164,0.48312801122665405,0.45145532488822937,0.03167268633842468,0.5365123748779297,0.6621618270874023,0.12564945220947266
93,0.4794508218765259,0.8375777006149292,0.3581268787384033,0.5001595616340637,0.3876643776893616,0.11249518394470215,0.4679293632507324,0.3425534963607788,0.1253758668899536
94,0.3872428834438324,0.5610093474388123,0.17376646399497986,0.33828991651535034,0.25810420513153076,0.08018571138381958,0.5021748542785645,0.38892456889152527,0.11325028538703918
95,0.4574190378189087,0.5805364847183228,0.12311744689941406,0.5547768473625183,0.5486429929733276,0.006133854389190674,0.49853408336639404,0.6626367568969727,0.1641026735305786
96,0.43722566962242126,0.44110989570617676,0.003884226083755493,0.5231140851974487,0.8140803575515747,0.290966272354126,0.472795307636261,0.3605624735355377,0.11223283410072327
97,0.4404289424419403,0.3647099733352661,0.0757189691066742,0.5200455188751221,0.45960620045661926,0.06043931841850281,0.5155051946640015,0.5260715484619141,0.010566353797912598
98,0.47485852241516113,0.16652372479438782,0.3083347976207733,0.5023120641708374,0.3946419656276703,0.10767009854316711,0.4911026954650879,0.4256245791912079,0.06547811627388
99,0.42920082807540894,0.5372713804244995,0.10807055234909058,0.4537787139415741,0.5092341899871826,0.05545547604560852,0.5304635167121887,0.7727616429328918,0.24229812622070312
100,0.36929917335510254,0.1976589858531952,0.17164018750190735,0.44338276982307434,0.4253683388233185,0.01801443099975586,0.518190860748291,0.6455824375152588,0.12739157676696777
